07.10.2021,00:00:00,33.9375,80.8750,77.0625,20.4375,37.5000,3.7500
07.10.2021,00:00:35,33.9375,80.8750,77.0000,20.4375,37.4375,3.7500
07.10.2021,00:01:10,33.9375,80.8750,77.0000,20.4375,37.4375,3.7500
07.10.2021,00:01:45,33.9375,80.8750,77.0000,20.4375,37.4375,3.8750
07.10.2021,00:02:20,33.9375,80.8750,77.0000,20.4375,37.5000,3.7500
07.10.2021,00:02:55,33.9375,80.8750,77.0000,20.4375,37.4375,3.7500
07.10.2021,00:03:30,33.9375,80.9375,77.0625,20.4375,37.4375,3.8750
07.10.2021,00:04:05,33.9375,80.9375,77.0625,20.5000,37.4375,3.7500
07.10.2021,00:04:40,33.9375,80.8750,77.0625,20.4375,37.4375,3.7500
07.10.2021,00:05:14,33.9375,80.8750,77.0625,20.5000,37.4375,3.8750
07.10.2021,00:05:49,33.9375,80.8750,77.0625,20.5000,37.5000,3.7500
07.10.2021,00:06:24,33.9375,80.8750,77.0000,20.5000,37.5000,3.7500
07.10.2021,00:06:59,33.9375,80.8750,77.0000,20.5000,37.5000,3.8750
07.10.2021,00:07:34,33.9375,80.9375,76.9375,20.4375,37.5000,3.8750
07.10.2021,00:08:09,33.9375,80.8750,77.0000,20.4375,37.4375,3.7500
07.10.2021,00:08:44,34.0000,80.9375,77.0000,20.4375,37.5000,3.7500
07.10.2021,00:09:19,33.9375,80.9375,77.0000,20.4375,37.5000,3.6250
07.10.2021,00:09:54,33.9375,80.9375,77.0000,20.4375,37.5000,3.6250
07.10.2021,00:10:28,33.9375,80.9375,77.0000,20.4375,37.5000,3.7500
07.10.2021,00:11:03,33.9375,80.9375,77.0625,20.4375,37.5000,3.8750
07.10.2021,00:11:38,33.9375,80.8750,77.0625,20.4375,37.4375,3.8750
07.10.2021,00:12:13,33.9375,80.8750,77.0625,20.4375,37.5000,3.7500
07.10.2021,00:12:48,33.9375,80.8750,77.0625,20.4375,37.4375,3.7500
07.10.2021,00:13:23,34.0000,80.8750,77.0000,20.4375,37.5000,3.6250
07.10.2021,00:13:58,34.0000,80.8750,77.0625,20.4375,37.5000,3.6250
07.10.2021,00:14:33,34.0000,80.8750,77.0000,20.4375,37.5000,3.7500
07.10.2021,00:15:08,34.0000,80.8750,77.0000,20.4375,37.5000,3.7500
07.10.2021,00:15:42,33.9375,80.8750,76.9375,20.4375,37.5000,3.6250
