09.10.2021,00:00:10,34.5625,80.4375,77.3750,20.8125,37.8125,1.2500
09.10.2021,00:00:45,34.5625,80.4375,77.3125,20.8125,37.8125,1.2500
09.10.2021,00:01:20,34.5625,80.4375,77.3125,20.8125,37.8125,1.2500
09.10.2021,00:01:54,34.5625,80.4375,77.3750,20.8125,37.8125,1.2500
09.10.2021,00:02:29,34.5625,80.4375,77.3750,20.8125,37.8125,1.3750
09.10.2021,00:03:04,34.5625,80.5000,77.3750,20.8125,37.8125,1.5000
09.10.2021,00:03:39,34.5625,80.5000,77.3750,20.8125,37.8125,1.5000
09.10.2021,00:04:14,34.5625,80.5000,77.3750,20.8125,37.8125,1.5000
09.10.2021,00:04:49,34.5625,80.5000,77.3750,20.8125,37.8125,1.3750
09.10.2021,00:05:24,34.5625,80.5000,77.3750,20.8125,37.8125,1.3750
09.10.2021,00:05:59,34.5625,80.5000,77.4375,20.8125,37.8125,1.3750
09.10.2021,00:06:34,34.5625,80.5625,77.4375,20.8125,37.8125,1.3750
09.10.2021,00:07:09,34.5625,80.5625,77.4375,20.8125,37.8125,1.6250
09.10.2021,00:07:43,34.5625,80.5625,77.4375,20.8125,37.8750,1.7500
09.10.2021,00:08:18,34.5625,80.6250,77.5000,20.8125,37.8125,1.6250
09.10.2021,00:08:53,34.5625,80.6250,77.5000,20.8125,37.8750,1.6250
09.10.2021,00:09:28,34.5625,80.6875,77.5625,20.8125,37.8125,1.7500
09.10.2021,00:10:03,34.5625,80.6875,77.5625,20.8125,37.8125,1.5000
09.10.2021,00:10:38,34.5625,80.6875,77.5625,20.8125,37.8125,1.3750
09.10.2021,00:11:13,34.5625,80.6875,77.5625,20.8125,37.8125,1.3750
09.10.2021,00:11:48,34.5625,80.6875,77.5625,20.8750,37.8125,1.3750
09.10.2021,00:12:23,34.5625,80.7500,77.5625,20.8125,37.8750,1.3750
09.10.2021,00:12:57,34.5625,80.7500,77.6250,20.8125,37.8750,1.3750
09.10.2021,00:13:32,34.5625,80.7500,77.6250,20.8125,37.8750,1.3750
